Unnamed: 0.1,Unnamed: 0,price,title,year,mileage,transmission,body_type,drive_type,color,engine_capacity,engine_power,fuel_type,travel_distance,price_scaled,year_scaled,mileage_scaled,engine_capacity_scaled,engine_power_scaled,travel_distance_scaled
90849,91792,1099000,Citroen C-Crosser,2010,179000,механика,внедорожник 5 дв.,полный,чёрный,2.4,170.0,Бензин,0,-0.0072308080133236,-0.0206632243519868,-0.0907596187122976,2.094076675970724,1.1820834266945135,-0.0096796395548317
20675,20790,155000,Москвич Святогор 214100,1999,145000,механика,хэтчбек 5 дв.,передний,чёрный,1.6,76.0,Бензин,0,0.0590802251209735,-1.3004591009608713,2.3855620383486698,2.626817097321714,-0.5316224293475317,-0.0096796395548317
186766,192166,12745000,Lexus RX 350h V,2023,1,вариатор,внедорожник 5 дв.,полный,чёрный,2.5,250.0,Гибрид,0,2.026307541438457,1.7245129710237646,-1.59255483593133,-0.3032552201087288,0.9372683044027929,-0.0096796395548317
183775,189040,2980333,Tank 300 I,2023,24000,автомат,внедорожник 5 дв.,полный,чёрный,2.0,227.0,Бензин,0,-0.3896244324211041,1.6081678913320478,-1.42417390304056,-0.7028105361219711,-1.1501027382950366,-0.0096796395548317
40228,40463,79999,Lada (ВАЗ) 2107,2002,38000,механика,седан,задний,белый,1.5,68.0,Бензин,0,-0.480249511037977,-0.8350787821940041,0.6423031100927541,0.3626703065800081,-0.3512323392378427,-0.0096796395548317
139713,142131,4200000,Toyota Land Cruiser Prado 150 Series Рестайлинг 1,2017,91027,автомат,внедорожник 5 дв.,полный,чёрный,2.8,177.0,Дизель,0,-0.4276427580847678,0.7937523334900305,-0.1253834229642728,-1.6351062734862027,-1.3304928284047255,-0.0096796395548317
94209,95179,1750000,Audi Q5 8tiptronic I (8R),2010,154890,автомат,внедорожник 5 дв.,полный,белый,2.0,211.0,Бензин,0,-0.6349752550180037,0.0956818553397299,-0.2995126404235997,-1.102365852135213,-0.9310576288761286,-0.0096796395548317
75414,76043,1392000,Mitsubishi Pajero IV,2008,328199,автомат,внедорожник 5 дв.,полный,чёрный,3.2,165.0,Дизель,0,-0.5523075003772465,-0.2533533837354204,0.2288378514679535,-0.3032552201087288,-0.2868073070558109,-0.0096796395548317
133463,135714,2599000,Infiniti Q50 I,2016,65000,автомат,седан,задний,белый,2.0,211.0,Бензин,0,-0.3918348001922473,0.6774072537983137,-0.7612438218876499,-0.8359956414597183,-0.8022075645120651,-0.0096796395548317
181298,186271,19500000,Porsche Cayenne Coupé III Рестайлинг,2023,26,автомат,внедорожник 5 дв.,полный,синий,3.0,353.0,Бензин,0,0.4392634817576107,1.6081678913320478,-1.482684824504329,-0.9691807467974658,-0.0419921847640901,-0.0096796395548317
153622,156628,2999000,Kia Sorento III Prime Рестайлинг,2019,91975,автомат,внедорожник 5 дв.,полный,чёрный,2.2,200.0,Дизель,0,2.8441436167614556,1.026442492873464,-0.872991189083542,1.028595833268745,0.9888083301484184,-0.0096796395548317
25602,25747,720000,Toyota Nadia,2000,299000,автомат,компактвэн,полный,серый,2.0,135.0,Бензин,0,-0.6040301062219984,-1.1841140212691543,1.983271516443459,0.3626703065800081,-0.1193022233825283,-0.0096796395548317
91221,92170,1670000,"Mercedes-Benz E-Класс 350 IV (W212, S212, C207)",2010,212633,автомат,седан,полный,белый,3.5,272.0,Бензин,0,-0.4249903167593959,-0.0206632243519868,0.1953136413091859,-0.3032552201087288,-0.4027723649834681,-0.0096796395548317
169780,173858,2300090,Kia K5 III,2021,30304,автомат,седан,полный,чёрный,1.6,180.0,Бензин,0,1.4449808176277847,1.3754777319486142,-1.3691494994333029,-0.3032552201087288,1.0274633494576373,-0.0096796395548317
31990,32173,245000,Dodge Caravan 3-speed IV,2001,226000,автомат,минивэн,передний,синий,2.4,152.0,Бензин,0,-0.029334485724756,-1.0677689415774376,1.7150778351733178,2.893187307997209,1.4655535682954537,-0.0096796395548317
33377,33566,400000,Volkswagen Passat B5 Рестайлинг,2001,251000,автомат,седан,передний,чёрный,1.8,170.0,Бензин,0,-0.6548685649582929,-1.0677689415774376,1.0892925788763224,-0.3032552201087288,-0.4800824036019062,-0.0096796395548317
136442,138792,3890000,BMW X5 30d III (F15),2016,192000,автомат,внедорожник 5 дв.,полный,чёрный,3.0,249.0,Дизель,0,-0.1615144784391218,0.7937523334900305,-0.1362184476875865,-0.9691807467974658,-0.4671973971654999,-0.0096796395548317
49127,49470,230000,Mazda 6 I (GG),2004,254000,механика,седан,передний,красный,2.3,166.0,Бензин,0,-0.6570789327294361,-0.7187337025022874,1.805432286393228,-0.9691807467974658,-0.8666325966940969,-0.0096796395548317
177240,181881,11100000,Mercedes-Benz GLC 400 d I (X253) Рестайлинг,2022,21000,автомат,внедорожник 5 дв.,полный,белый,2.9,330.0,Дизель,0,1.87158179745843,1.491822811640331,-1.3870290781846455,1.028595833268745,1.1305434009488882,-0.0096796395548317
175633,180109,8310000,Porsche Boxster S IV 718 (982),2022,16800,робот,родстер,задний,серый,2.5,350.0,Бензин,0,0.8061845317673885,1.491822811640331,-1.526749046337013,-0.9691807467974658,-0.544507435783938,-0.0096796395548317
183810,189081,7550000,Nissan Pathfinder V,2023,26585,автомат,внедорожник 5 дв.,передний,серый,3.5,284.0,Бензин,0,1.1642641106925933,1.6081678913320478,-1.5479452869467298,-0.9691807467974658,0.9372683044027929,-0.0096796395548317
173341,177721,1900070,GAC Trumpchi M6,2021,11000,робот,минивэн,передний,белый,1.5,169.0,Бензин,0,2.461749992353675,1.3754777319486142,-1.4322644124255426,1.694521359957482,1.581518626223111,-0.0096796395548317
51850,52204,90000,Lada (ВАЗ) 2115,2004,100000,механика,седан,передний,чёрный,1.5,70.0,Бензин,0,-0.7653869535154548,-0.7187337025022874,0.9849920562303646,-0.9691807467974658,-1.2145277704770685,-0.0096796395548317
111614,113109,1220055,Toyota Wish II Рестайлинг,2013,23215,вариатор,минивэн,передний,чёрный,1.8,143.0,Бензин,0,-0.398465903505677,0.3283720147231634,-0.296374774352739,-0.8359956414597183,-0.6347024808387826,-0.0096796395548317
72931,73526,650000,Saab 9-5 I Рестайлинг 2,2007,406000,автомат,седан,передний,серый,2.3,260.0,Бензин,0,-0.7521247468885954,-0.3696984634271371,-0.0728800399609549,-0.9691807467974658,-1.2016427640406622,-0.0096796395548317
91694,92649,600000,Skoda Octavia II (A5) Рестайлинг,2010,189747,робот,лифтбек,передний,красный,1.4,122.0,Бензин,0,-0.25037126283908,-0.0206632243519868,0.1550845891186648,-0.0368850094332338,0.3187879954552878,-0.0096796395548317
122713,124576,2500000,"Mercedes-Benz E-Класс 200 IV (W212, S212, C207) Рестайлинг",2014,183000,автомат,седан,задний,белый,2.0,184.0,Бензин,0,0.7663979118868102,0.561062174106597,-0.2874349849770676,1.028595833268745,0.9372683044027929,-0.0096796395548317
33407,33596,650000,Toyota Allex I,2001,276252,автомат,хэтчбек 5 дв.,полный,белый,1.5,105.0,Бензин,0,-0.6968659946835687,-1.0677689415774376,1.0892925788763224,-0.8359956414597183,-0.8666325966940969,-0.0096796395548317
48135,48473,350000,Volkswagen Passat B5 Рестайлинг,2004,250000,автомат,универсал 5 дв.,передний,чёрный,1.8,150.0,Бензин,0,-0.7521247468885954,-0.7187337025022874,1.3843056282734774,-0.5696254307842236,-0.7377825323300333,-0.0096796395548317
8654,8694,375000,Toyota Sprinter Carib III,1995,390000,автомат,универсал 5 дв.,полный,белый,1.6,115.0,Бензин,0,-0.6637100360428658,-1.7658394197277385,2.4302609852270267,-0.3032552201087288,-0.4800824036019062,-0.0096796395548317
93091,94057,1100000,Kia Sportage III,2010,219000,механика,внедорожник 5 дв.,полный,чёрный,2.0,150.0,Бензин,0,1.1642641106925933,-0.0206632243519868,-0.5198695087445231,2.360446886646219,1.1305434009488882,-0.0096796395548317
191778,198228,7550000,BMW 3 серии M340i xDrive VII (G2x) Рестайлинг 2,2024,30057,автомат,седан,полный,синий,3.0,374.0,Бензин,0,,,,,,
153702,156712,1799900,Renault Arkana I,2019,50000,вариатор,внедорожник 5 дв.,полный,серый,1.3,150.0,Бензин,0,0.7885015895982426,1.026442492873464,0.5529052163360405,0.3626703065800081,0.3574430147645068,-0.0096796395548317
104550,105825,1259000,Kia Sorento II,2012,213000,автомат,внедорожник 5 дв.,полный,коричневый,2.2,197.0,Дизель,0,-0.3829933291076744,0.2120269350314466,-0.2516758274743822,-0.5696254307842236,-0.0291071783276838,-0.0096796395548317
4451,4477,250000,Suzuki Vitara I,1993,99000,механика,внедорожник 3 дв.,полный,синий,1.6,80.0,Бензин,0,-0.6659204038140091,-1.9985295791111717,1.5362820476598904,-0.4364403254464763,-1.446457886332383,-0.0096796395548317
14999,15070,2650000,Toyota Land Cruiser 80 Series Рестайлинг,1997,395000,автомат,внедорожник 5 дв.,полный,чёрный,4.2,170.0,Дизель,0,-0.6526581971871497,-1.5331492603443049,0.3294104819442564,-0.9691807467974658,-0.9310576288761286,-0.0096796395548317
156744,160040,2650000,Audi Q7 II (4M),2019,78000,автомат,внедорожник 5 дв.,полный,серый,3.0,333.0,Бензин,0,-0.0736855150527451,1.1427875725651808,-1.3879319969115882,-0.9691807467974658,0.1255128989091924,-0.0096796395548317
87941,88779,480000,Skoda Octavia II (A5) Рестайлинг,2009,265000,механика,лифтбек,передний,чёрный,1.4,80.0,Бензин,0,0.7221905564639454,-0.0206632243519868,0.0348265424371336,3.159557518672703,1.594403632659517,-0.0096796395548317
26231,26376,1110000,Mercedes-Benz C-Класс 230 I (W202) Рестайлинг,2000,170400,механика,универсал 5 дв.,задний,серебристый,2.3,193.0,Бензин,0,-0.5863471640528525,-1.1841140212691543,1.9475123589407732,-0.3032552201087288,-0.4156573714198744,-0.0096796395548317
55916,56319,690000,Toyota Lite Ace V,2005,444000,автомат,компактвэн,полный,белый,1.8,82.0,Бензин,0,-0.6570789327294361,-0.6023886228105706,1.446884153903177,-0.3032552201087288,-0.4156573714198744,-0.0096796395548317
106161,107511,2000000,Lexus IS 250 II Рестайлинг 2,2012,216156,автомат,седан,задний,белый,2.5,208.0,Бензин,0,-0.3166822959733772,0.2120269350314466,-0.0728800399609549,-0.3032552201087288,-0.2868073070558109,-0.0096796395548317
154135,157186,2700000,Citroen C5 Aircross I,2019,59000,автомат,внедорожник 5 дв.,передний,серый,2.0,178.0,Дизель,0,-0.0072308080133236,1.026442492873464,-0.1182226516743601,0.3626703065800081,0.2801329761460687,-0.0096796395548317
75104,75710,830000,Chevrolet Epica V250,2007,200000,механика,седан,передний,чёрный,2.0,143.0,Бензин,0,-0.1818498619336396,-0.2533533837354204,-0.2159166699716967,0.2294852012422606,-0.0806472040733092,-0.0096796395548317
31940,32123,60000,Lada (ВАЗ) 2112,2001,338218,механика,хэтчбек 5 дв.,передний,серебристый,1.5,94.0,Бензин,0,-0.508984292062839,-1.0677689415774376,2.4302609852270267,0.4958554119177556,-0.0291071783276838,-0.0096796395548317
91494,92446,1350000,Hyundai Santa Fe II Рестайлинг,2010,243152,автомат,внедорожник 5 дв.,полный,серый,2.2,197.0,Дизель,0,-0.029334485724756,-0.0206632243519868,-0.0083883994048617,0.3626703065800081,0.4862930791285704,-0.0096796395548317
53383,53743,280000,Hyundai Accent ТагАЗ II,2004,347258,механика,седан,передний,серебристый,1.5,102.0,Бензин,0,-0.5156153953762688,-0.6023886228105706,-0.1622779337176685,0.3626703065800081,0.4089830405101323,-0.0096796395548317
150827,153745,2950000,Ford Mustang VI Рестайлинг,2018,83400,автомат,купе,задний,синий,2.3,310.0,Бензин,0,0.2535925889815786,1.026442492873464,-0.5556286662472086,0.3626703065800081,1.05323336233045,-0.0096796395548317
127995,130096,1779000,Mercedes-Benz B-Класс 200 II (W246) Рестайлинг,2015,29000,робот,хэтчбек 5 дв.,передний,чёрный,1.6,156.0,Бензин,0,1.3388831646129091,0.6774072537983137,-0.8378846362052805,1.028595833268745,0.9888083301484184,-0.0096796395548317
135859,138205,3970000,BMW X6 30d II (F16),2016,155000,автомат,внедорожник 5 дв.,полный,чёрный,3.0,249.0,Дизель,0,0.5011537793496215,0.7937523334900305,0.1613066825241321,1.028595833268745,0.5893731306198212,-0.0096796395548317
164010,167793,1695000,Geely Coolray I,2020,101978,робот,внедорожник 5 дв.,передний,серый,1.5,177.0,Бензин,0,-0.1707980230779234,1.2591326522568975,-1.2305827641103966,-0.9691807467974658,-0.0419921847640901,-0.0096796395548317
2474,2487,177000,Toyota Lite Ace III,1991,350000,механика,минивэн,полный,золотистый,2.0,88.0,Бензин,0,-0.6040301062219984,-2.1148746588028886,-0.6986652962579504,-0.8359956414597183,-1.0083676674945667,-0.0096796395548317
68264,68792,489000,Nissan Teana I Рестайлинг,2007,420600,автомат,седан,передний,чёрный,2.4,173.0,Бензин,0,-0.4714080399534039,-0.3696984634271371,1.5362820476598904,-0.3032552201087288,-0.2868073070558109,-0.0096796395548317
81632,82384,520000,Ford Focus II Рестайлинг,2008,280000,механика,седан,передний,серебристый,1.8,125.0,Бензин,0,-0.6221551219453729,-0.1370083040437036,-0.2337962487230395,-0.8359956414597183,-0.9568276417489414,-0.0096796395548317
158537,161931,1650000,Kia Cerato III Рестайлинг (Classic),2019,52308,автомат,седан,передний,белый,1.6,130.0,Бензин,0,2.711521108419307,1.1427875725651808,-0.8193524528295139,3.026372413334956,1.2851634781857644,-0.0096796395548317
164543,168371,749000,Lada (ВАЗ) 2121 (4x4) I Рестайлинг (2020),2020,36800,механика,внедорожник 3 дв.,полный,коричневый,1.7,83.0,Бензин,0,0.2646444278372948,1.2591326522568975,-1.3295015335522002,-0.9691807467974658,0.2672479697096623,-0.0096796395548317
33326,33515,645000,Toyota Caldina II Рестайлинг,2001,185000,автомат,универсал 5 дв.,передний,чёрный,2.0,140.0,Бензин,0,-0.6570789327294361,-1.0677689415774376,3.056046241524022,-0.9691807467974658,-1.2918378090955067,-0.0096796395548317
14577,14647,395000,Toyota Sprinter Carib III,1997,378856,автомат,универсал 5 дв.,передний,белый,1.6,110.0,Бензин,0,-0.7786491601423143,-1.5331492603443049,0.1953136413091859,-0.9691807467974658,-1.2918378090955067,-0.0096796395548317
75166,75781,529000,Hyundai Santa Fe Classic Classic,2007,148941,механика,внедорожник 5 дв.,передний,синий,2.0,112.0,Дизель,0,-0.5686642218837066,-0.2533533837354204,1.2144496301357215,0.0963000959045131,-0.145072236255341,-0.0096796395548317
22148,22268,1700000,Toyota Land Cruiser Prado 90 Series Рестайлинг,1999,269000,автомат,внедорожник 5 дв.,полный,серый,2.7,150.0,Бензин,0,-0.7145484947791604,-1.3004591009608713,1.3477150703588543,-0.9691807467974658,-1.085677706113005,-0.0096796395548317
133151,135389,4080000,Porsche Macan S Diesel I,2016,160000,робот,внедорожник 5 дв.,полный,синий,3.0,245.0,Дизель,0,1.827374442035565,0.6774072537983137,-0.9534492934645844,1.028595833268745,2.5092390896443684,-0.0096796395548317
86513,87346,670000,ТагАЗ Road Partner,2009,366122,механика,внедорожник 5 дв.,полный,белый,2.3,150.0,Бензин,0,-0.1283589618719732,-0.0206632243519868,0.2444824828753784,1.028595833268745,0.6666831692382593,-0.0096796395548317
25828,25973,200000,Nissan Almera II (N16),2000,400000,механика,седан,передний,синий,1.5,90.0,Бензин,0,-0.5775056929682795,-1.1841140212691543,1.625679941416604,-0.5696254307842236,-0.2868073070558109,-0.0096796395548317
125211,127156,400000,Renault Logan II,2015,153353,механика,седан,передний,серый,1.6,82.0,Бензин,0,0.0944461094592653,0.561062174106597,-0.6829849056930228,-0.3032552201087288,-0.2868073070558109,-0.0096796395548317
26210,26355,700000,Toyota RAV4 II (XA20),2000,407000,автомат,внедорожник 3 дв.,передний,красный,1.8,125.0,Бензин,0,-0.7278107014060198,-1.1841140212691543,1.983271516443459,-0.8359956414597183,-0.9181726224397224,-0.0096796395548317
123943,125825,800000,Hyundai Solaris I Рестайлинг,2014,166330,автомат,седан,передний,чёрный,1.6,123.0,Бензин,0,-0.2282675851276476,0.561062174106597,-0.5019899299931804,-0.8359956414597183,-0.6475874872751889,-0.0096796395548317
25328,25471,435000,Toyota Vitz I (P10),2000,260000,автомат,хэтчбек 5 дв.,полный,красный,1.3,88.0,Бензин,0,-0.6128715773065714,-1.1841140212691543,0.1704610268448195,-0.8359956414597183,-0.8666325966940969,-0.0096796395548317
60717,61161,1100000,Dodge Magnum II,2006,99000,автомат,универсал 5 дв.,задний,белый,2.7,193.0,Бензин,0,-0.4581458333265445,-0.4860435431188539,0.6423031100927541,1.428151149281987,0.8084182400387293,-0.0096796395548317
51077,51430,650000,Volkswagen Sharan I Рестайлинг,2004,376167,механика,минивэн,передний,серебристый,1.9,130.0,Дизель,0,-0.7742284246000278,-0.7187337025022874,0.3003204073158217,-0.9691807467974658,-1.2145277704770685,-0.0096796395548317
161518,165086,1725000,Geely Atlas I,2020,90416,автомат,внедорожник 5 дв.,передний,серебристый,2.4,149.0,Бензин,0,2.1810332854184837,1.1427875725651808,-1.1188353969145044,1.694521359957482,2.612319141135619,-0.0096796395548317
97398,98486,1750000,Volkswagen Touareg II,2011,201000,автомат,внедорожник 5 дв.,полный,белый,3.6,249.0,Бензин,0,-0.4581458333265445,0.0956818553397299,0.5529052163360405,-0.8359956414597183,-0.7120125194572207,-0.0096796395548317
193689,200377,10350000,"Mercedes-Benz E-Класс 450 VI (W214, S214)",2024,14,автомат,седан,полный,белый,3.0,381.0,Бензин,0,,,,,,
78631,79364,1300000,Infiniti EX35 I (J50),2008,137000,автомат,внедорожник 5 дв.,полный,чёрный,3.5,302.0,Бензин,0,-0.5607068979075909,-0.2533533837354204,0.5654209214619804,-0.5696254307842236,-0.4156573714198744,-0.0096796395548317
52717,53075,320000,Mitsubishi Lancer IX,2004,302000,механика,седан,передний,чёрный,1.6,98.0,Бензин,0,-0.4050970068191068,-0.6023886228105706,1.7329574139246604,-0.9691807467974658,-0.8150925709484715,-0.0096796395548317
36073,36293,1150000,Toyota Avensis Verso I,2002,300000,автомат,компактвэн,передний,чёрный,2.0,150.0,Бензин,0,-0.4272006845305392,-0.9514238618857208,0.2847115350658996,0.6290405172555031,1.0016933365848246,-0.0096796395548317
95425,96396,850000,Nissan Qashqai I Рестайлинг,2010,250000,механика,внедорожник 5 дв.,передний,фиолетовый,1.6,114.0,Бензин,0,-0.4691976721822607,0.0956818553397299,0.3852841655422024,-0.5696254307842236,-0.6733575001480016,-0.0096796395548317
95409,96379,390000,Peugeot 308 I,2010,209000,механика,хэтчбек 5 дв.,передний,серый,1.6,120.0,Бензин,0,-0.6791826104408685,0.0956818553397299,0.7942795294791674,-0.8359956414597183,-0.8924026095669096,-0.0096796395548317
166974,170960,1850048,BMW X1 Long 20Li sDrive II (F48) Рестайлинг,2021,38450,робот,внедорожник 5 дв.,передний,коричневый,1.5,140.0,Бензин,0,0.8106096880452173,1.2591326522568975,-1.378089288808974,-0.3032552201087288,0.615143143492634,-0.0096796395548317
45425,45712,930000,Volvo XC70 I,2003,334000,автомат,универсал 5 дв.,полный,золотистый,2.5,210.0,Бензин,0,-0.7587558502020252,-0.8350787821940041,0.1953136413091859,-0.9691807467974658,-1.2145277704770685,-0.0096796395548317
27448,27595,400000,Toyota Raum I,2000,356075,автомат,компактвэн,передний,серый,1.5,94.0,Бензин,0,-0.5929782673662821,-1.1841140212691543,1.3574862601464632,-0.3032552201087288,-0.4543123907290935,-0.0096796395548317
50134,50481,650000,"Toyota Corolla Runx IX (E120, E130) Рестайлинг",2004,235300,автомат,хэтчбек 5 дв.,передний,серый,1.5,110.0,Бензин,0,-0.7653869535154548,-0.7187337025022874,0.6333633207170828,-0.9691807467974658,-1.2016427640406622,-0.0096796395548317
96635,97662,950000,Opel Antara I,2011,230000,автомат,внедорожник 5 дв.,полный,серебристый,3.2,227.0,Бензин,0,-0.2415297917545071,0.0956818553397299,0.8657978444845382,0.3626703065800081,0.1126278924727861,-0.0096796395548317
63636,64120,1650000,Toyota Harrier II (XU30),2006,229000,автомат,внедорожник 5 дв.,передний,чёрный,2.4,160.0,Бензин,0,-0.6261337839334308,-0.4860435431188539,-0.0330979772392173,-0.8359956414597183,-0.8924026095669096,-0.0096796395548317
66621,67113,390000,Nissan Primera III (P12),2006,268352,автомат,седан,передний,серебристый,1.8,116.0,Бензин,0,-0.3829933291076744,-0.3696984634271371,0.6870020569711109,-0.3032552201087288,-0.2223822748737791,-0.0096796395548317
127371,129465,2050000,Mazda CX-5 I Рестайлинг,2015,170000,автомат,внедорожник 5 дв.,полный,коричневый,2.2,175.0,Дизель,0,0.2801170022352974,0.561062174106597,0.7317010038494678,0.3626703065800081,-0.364117345674249,-0.0096796395548317
135466,137797,2649000,"Mercedes-Benz E-Класс 200 IV (W212, S212, C207) Рестайлинг",2016,64068,автомат,купе-хардтоп,задний,чёрный,2.0,184.0,Бензин,0,0.1386534648821301,0.7937523334900305,0.300123731949557,0.3626703065800081,0.1126278924727861,-0.0096796395548317
102147,103313,2400000,BMW X5 40d II (E70) Рестайлинг,2011,212000,автомат,внедорожник 5 дв.,полный,чёрный,3.0,306.0,Дизель,0,0.3464280353695946,0.2120269350314466,1.178690472633036,1.028595833268745,0.9372683044027929,-0.0096796395548317
67777,68274,1450000,Toyota Camry VI (XV40),2006,265000,автомат,седан,передний,красный,2.4,167.0,Бензин,0,-0.4183592134459662,-0.3696984634271371,0.1564255575250155,0.6290405172555031,0.0353178538543479,-0.0096796395548317
48194,48532,1320000,Lexus RX 330 II,2004,239000,автомат,внедорожник 5 дв.,полный,голубой,3.3,230.0,Бензин,0,-0.6261337839334308,-0.7187337025022874,1.625679941416604,-0.5696254307842236,-0.6733575001480016,-0.0096796395548317
60310,60731,620000,Volkswagen Touran I,2005,254000,робот,компактвэн,передний,чёрный,1.9,105.0,Дизель,0,-0.7145484947791604,-0.4860435431188539,1.983271516443459,-0.4364403254464763,-0.8666325966940969,-0.0096796395548317
113470,115043,845000,Chevrolet Cruze I Рестайлинг,2013,175633,автомат,хэтчбек 5 дв.,передний,белый,1.8,141.0,Бензин,0,-0.0072308080133236,0.3283720147231634,0.1276751948928564,0.3626703065800081,0.073972873163567,-0.0096796395548317
130875,132994,2300000,Hyundai Tucson III,2015,73500,автомат,внедорожник 5 дв.,полный,голубой,2.0,150.0,Бензин,0,-0.2724749405505124,0.6774072537983137,-0.6360867706282508,-0.3032552201087288,-0.2868073070558109,-0.0096796395548317
52914,53272,1400000,Audi A6 III (C6),2004,380000,автомат,седан,полный,серый,3.0,225.0,Дизель,0,-0.7012862881523009,-0.6023886228105706,0.6244235313414114,-1.102365852135213,-1.1887577576042558,-0.0096796395548317
186529,191920,1845000,Haval Chitu,2023,4500,автомат,внедорожник 5 дв.,передний,красный,1.5,190.0,Гибрид,0,1.0537457221354314,1.7245129710237646,-1.5923224014075623,-0.3032552201087288,0.8470732593479483,-0.0096796395548317
113662,115242,1219000,Kia Ceed II,2013,208331,автомат,хэтчбек 5 дв.,передний,серебристый,1.6,129.0,Бензин,0,-0.6429325789941194,0.3283720147231634,0.2232057841612806,-0.8359956414597183,-0.905287616003316,-0.0096796395548317
192113,198614,11990000,BMW X4 30d II (G02) Рестайлинг,2024,700,автомат,внедорожник 5 дв.,полный,чёрный,3.0,286.0,Дизель,0,,,,,,
77435,78146,330000,Chevrolet Lacetti I,2008,220000,механика,седан,передний,синий,1.4,95.0,Бензин,0,-0.3741518580231014,-0.2533533837354204,-0.5198695087445231,0.3626703065800081,-0.3512323392378427,-0.0096796395548317
113775,115359,1100000,Ford Fusion (North America) II,2013,216000,автомат,седан,передний,синий,2.5,175.0,Бензин,0,-0.3829933291076744,0.3283720147231634,-0.8774610837713777,0.2294852012422606,-0.4929674100383126,-0.0096796395548317
130210,132327,1700000,Kia Sportage III Рестайлинг,2015,108650,механика,внедорожник 5 дв.,полный,серебристый,2.0,150.0,Бензин,0,0.1917022913895678,0.6774072537983137,-0.665570195989215,-0.3032552201087288,-0.2739223006194046,-0.0096796395548317
5421,5448,499000,Mazda MPV I (LV),1993,150000,автомат,компактвэн,задний,бежевый,3.0,154.0,Бензин,0,-0.7675973212865981,-1.9985295791111717,-1.069666555348312,0.3626703065800081,-1.0599076932401923,-0.0096796395548317
79915,80658,130000,Lada (ВАЗ) Priora I,2008,100000,механика,хэтчбек 5 дв.,передний,серый,1.6,98.0,Бензин,0,-0.6880240815254415,-0.2533533837354204,0.5529052163360405,-1.102365852135213,-0.9568276417489414,-0.0096796395548317
162751,166439,3550000,SsangYong Rexton IV,2020,91000,автомат,внедорожник 5 дв.,полный,чёрный,2.2,181.0,Дизель,0,0.258013324523865,1.2591326522568975,-1.294877729300225,-0.0368850094332338,0.2801329761460687,-0.0096796395548317
75472,76102,899000,Mazda CX-7 I,2008,287500,автомат,внедорожник 5 дв.,полный,чёрный,2.3,238.0,Бензин,0,0.5453611347724863,-0.2533533837354204,1.2591485770140782,2.360446886646219,0.8599582657843547,-0.0096796395548317
2180,2191,1200000,Nissan Skyline VIII (R32),1991,167208,механика,купе,задний,синий,2.0,215.0,Бензин,0,-0.7565454824308819,-2.2312197384946053,-1.127775186290176,-1.2355509574729604,-1.3949178605867574,-0.0096796395548317
190482,196541,9345000,GMC Canyon III,2024,16,автомат,пикап двойная кабина,полный,чёрный,2.7,310.0,Бензин,0,,,,,,
130032,132149,1650000,Volkswagen Amarok Double Cab I,2015,265000,механика,пикап двойная кабина,полный,зелёный,2.0,140.0,Дизель,0,0.5674648124839187,0.6774072537983137,-0.5019899299931804,1.028595833268745,0.5893731306198212,-0.0096796395548317
140508,142978,1032000,Volkswagen Polo V Рестайлинг,2017,154842,автомат,седан,передний,белый,1.6,110.0,Бензин,0,0.5232574570610539,0.7937523334900305,-1.2350526587982322,1.694521359957482,0.9888083301484184,-0.0096796395548317
60998,61451,350000,Mercedes-Benz C-Класс 230 II (W203) Рестайлинг,2006,340000,автомат,седан,задний,белый,2.5,204.0,Бензин,0,-0.4669873044111175,-0.4860435431188539,0.5529052163360405,1.028595833268745,0.9372683044027929,-0.0096796395548317
111535,113026,937000,Nissan Note II,2013,77798,вариатор,хэтчбек 5 дв.,передний,красный,1.2,98.0,Бензин,0,-0.5377190730877012,0.3283720147231634,-0.0756156155099103,-0.8359956414597183,-0.8924026095669096,-0.0096796395548317
140153,142606,1080000,Kia Rio III Рестайлинг,2017,69523,автомат,седан,передний,серый,1.6,123.0,Бензин,0,1.0090962931583378,0.7937523334900305,-0.0528638515488267,1.028595833268745,0.9888083301484184,-0.0096796395548317
5029,5056,90000,Lada (ВАЗ) 2109,1993,96340,механика,хэтчбек 5 дв.,передний,белый,1.5,72.0,Бензин,0,-0.6438167261025767,-1.9985295791111717,1.9698618323799515,-0.3032552201087288,-0.7377825323300333,-0.0096796395548317
87450,88288,1050000,Honda Insight II,2009,122220,вариатор,хэтчбек 5 дв.,передний,серый,1.3,88.0,Гибрид,0,-0.383435402661903,-0.0206632243519868,0.6360452575297841,-0.0368850094332338,-0.1579572426917473,-0.0096796395548317
62947,63430,749000,Volkswagen Passat B6,2006,227364,робот,универсал 5 дв.,передний,чёрный,2.0,140.0,Дизель,0,0.0542174160244583,-0.4860435431188539,0.41880837570097,0.0963000959045131,1.1305434009488882,-0.0096796395548317
135483,137814,890000,УАЗ Patriot I Рестайлинг 3,2016,110000,механика,внедорожник 5 дв.,полный,серебристый,2.7,135.0,Бензин,0,-0.0518802369904171,0.7937523334900305,-0.9266031059694432,-0.3032552201087288,-0.364117345674249,-0.0096796395548317
40996,41261,800000,Subaru Outback III,2003,211000,автомат,универсал 5 дв.,полный,золотистый,2.5,165.0,Бензин,0,-0.6990759203811576,-0.8350787821940041,1.0267140532466228,-0.8359956414597183,-0.9181726224397224,-0.0096796395548317
